instant,dteday,season,yr,holiday,weekday,workingday,weathersit,casual,registered,cnt,time
12329,2012-06-02,summer,2012,not holiday,6,weekday,good,96,220,316,night
12330,2012-06-02,summer,2012,not holiday,6,weekday,good,52,176,228,night
12331,2012-06-02,summer,2012,not holiday,6,weekday,good,53,185,238,night
12332,2012-06-03,summer,2012,not holiday,0,weekday,good,27,142,169,night
12333,2012-06-03,summer,2012,not holiday,0,weekday,good,21,100,121,night
12334,2012-06-03,summer,2012,not holiday,0,weekday,good,22,67,89,night
12335,2012-06-03,summer,2012,not holiday,0,weekday,good,16,34,50,night
12336,2012-06-03,summer,2012,not holiday,0,weekday,good,1,12,13,night
12337,2012-06-03,summer,2012,not holiday,0,weekday,good,1,11,12,Morning
12338,2012-06-03,summer,2012,not holiday,0,weekday,good,6,16,22,Morning
12339,2012-06-03,summer,2012,not holiday,0,weekday,good,6,29,35,Morning
12340,2012-06-03,summer,2012,not holiday,0,weekday,good,30,110,140,Morning
12341,2012-06-03,summer,2012,not holiday,0,weekday,good,70,230,300,Morning
12342,2012-06-03,summer,2012,not holiday,0,weekday,good,127,277,404,Morning
12343,2012-06-03,summer,2012,not holiday,0,weekday,good,199,312,511,Morning
12344,2012-06-03,summer,2012,not holiday,0,weekday,good,276,408,684,Afternoon
12345,2012-06-03,summer,2012,not holiday,0,weekday,good,265,421,686,Afternoon
12346,2012-06-03,summer,2012,not holiday,0,weekday,good,267,411,678,Afternoon
12347,2012-06-03,summer,2012,not holiday,0,weekday,good,236,408,644,Afternoon
12348,2012-06-03,summer,2012,not holiday,0,weekday,good,226,436,662,Afternoon
12349,2012-06-03,summer,2012,not holiday,0,weekday,good,192,386,578,Evening
12350,2012-06-03,summer,2012,not holiday,0,weekday,good,153,343,496,Evening
12351,2012-06-03,summer,2012,not holiday,0,weekday,good,116,337,453,Evening
12352,2012-06-03,summer,2012,not holiday,0,weekday,good,84,230,314,Evening
12353,2012-06-03,summer,2012,not holiday,0,weekday,good,66,180,246,night
12354,2012-06-03,summer,2012,not holiday,0,weekday,good,61,165,226,night
12355,2012-06-03,summer,2012,not holiday,0,weekday,good,26,82,108,night
12356,2012-06-04,summer,2012,not holiday,1,weekend,good,11,38,49,night
12357,2012-06-04,summer,2012,not holiday,1,weekend,bad,4,10,14,night
12358,2012-06-04,summer,2012,not holiday,1,weekend,good,1,10,11,night
12359,2012-06-04,summer,2012,not holiday,1,weekend,moderate,0,5,5,night
12360,2012-06-04,summer,2012,not holiday,1,weekend,good,2,6,8,night
12361,2012-06-04,summer,2012,not holiday,1,weekend,good,2,33,35,Morning
12362,2012-06-04,summer,2012,not holiday,1,weekend,good,4,135,139,Morning
12363,2012-06-04,summer,2012,not holiday,1,weekend,good,13,504,517,Morning
12364,2012-06-04,summer,2012,not holiday,1,weekend,good,22,643,665,Morning
12365,2012-06-04,summer,2012,not holiday,1,weekend,good,38,244,282,Morning
12366,2012-06-04,summer,2012,not holiday,1,weekend,good,67,120,187,Morning
12367,2012-06-04,summer,2012,not holiday,1,weekend,good,71,168,239,Morning
12368,2012-06-04,summer,2012,not holiday,1,weekend,good,62,220,282,Afternoon
12369,2012-06-04,summer,2012,not holiday,1,weekend,good,85,189,274,Afternoon
12370,2012-06-04,summer,2012,not holiday,1,weekend,good,84,186,270,Afternoon
12371,2012-06-04,summer,2012,not holiday,1,weekend,good,77,215,292,Afternoon
12372,2012-06-04,summer,2012,not holiday,1,weekend,good,73,375,448,Afternoon
12373,2012-06-04,summer,2012,not holiday,1,weekend,good,101,733,834,Evening
12374,2012-06-04,summer,2012,not holiday,1,weekend,good,103,719,822,Evening
12375,2012-06-04,summer,2012,not holiday,1,weekend,good,91,554,645,Evening
12376,2012-06-04,summer,2012,not holiday,1,weekend,good,71,390,461,Evening
12377,2012-06-04,summer,2012,not holiday,1,weekend,good,40,225,265,night
12378,2012-06-04,summer,2012,not holiday,1,weekend,good,41,127,168,night
12379,2012-06-04,summer,2012,not holiday,1,weekend,good,8,78,86,night
12380,2012-06-05,summer,2012,not holiday,2,weekend,good,6,28,34,night
12381,2012-06-05,summer,2012,not holiday,2,weekend,moderate,2,18,20,night
12382,2012-06-05,summer,2012,not holiday,2,weekend,bad,0,8,8,night
12383,2012-06-05,summer,2012,not holiday,2,weekend,bad,0,5,5,night
12384,2012-06-05,summer,2012,not holiday,2,weekend,bad,1,4,5,night
12385,2012-06-05,summer,2012,not holiday,2,weekend,bad,1,35,36,Morning
12386,2012-06-05,summer,2012,not holiday,2,weekend,good,7,177,184,Morning
12387,2012-06-05,summer,2012,not holiday,2,weekend,good,29,540,569,Morning
12388,2012-06-05,summer,2012,not holiday,2,weekend,moderate,30,680,710,Morning
12389,2012-06-05,summer,2012,not holiday,2,weekend,moderate,50,285,335,Morning
12390,2012-06-05,summer,2012,not holiday,2,weekend,moderate,58,118,176,Morning
12391,2012-06-05,summer,2012,not holiday,2,weekend,moderate,65,162,227,Morning
12392,2012-06-05,summer,2012,not holiday,2,weekend,moderate,45,202,247,Afternoon
12393,2012-06-05,summer,2012,not holiday,2,weekend,moderate,66,201,267,Afternoon
12394,2012-06-05,summer,2012,not holiday,2,weekend,moderate,82,194,276,Afternoon
12395,2012-06-05,summer,2012,not holiday,2,weekend,moderate,54,218,272,Afternoon
12396,2012-06-05,summer,2012,not holiday,2,weekend,good,91,382,473,Afternoon
12397,2012-06-05,summer,2012,not holiday,2,weekend,good,86,764,850,Evening
12398,2012-06-05,summer,2012,not holiday,2,weekend,good,111,679,790,Evening
12399,2012-06-05,summer,2012,not holiday,2,weekend,good,68,445,513,Evening
12400,2012-06-05,summer,2012,not holiday,2,weekend,good,44,371,415,Evening
12401,2012-06-05,summer,2012,not holiday,2,weekend,good,30,253,283,night
12402,2012-06-05,summer,2012,not holiday,2,weekend,good,22,171,193,night
12403,2012-06-05,summer,2012,not holiday,2,weekend,good,20,93,113,night
12404,2012-06-06,summer,2012,not holiday,3,weekend,good,3,46,49,night
12405,2012-06-06,summer,2012,not holiday,3,weekend,good,6,21,27,night
12406,2012-06-06,summer,2012,not holiday,3,weekend,good,4,7,11,night
12407,2012-06-06,summer,2012,not holiday,3,weekend,good,0,8,8,night
12408,2012-06-06,summer,2012,not holiday,3,weekend,good,3,7,10,night
12409,2012-06-06,summer,2012,not holiday,3,weekend,good,1,37,38,Morning
12410,2012-06-06,summer,2012,not holiday,3,weekend,good,7,165,172,Morning
12411,2012-06-06,summer,2012,not holiday,3,weekend,good,16,531,547,Morning
12412,2012-06-06,summer,2012,not holiday,3,weekend,good,31,637,668,Morning
12413,2012-06-06,summer,2012,not holiday,3,weekend,good,35,268,303,Morning
12414,2012-06-06,summer,2012,not holiday,3,weekend,good,55,148,203,Morning
12415,2012-06-06,summer,2012,not holiday,3,weekend,good,65,161,226,Morning
12416,2012-06-06,summer,2012,not holiday,3,weekend,good,80,235,315,Afternoon
12417,2012-06-06,summer,2012,not holiday,3,weekend,good,73,230,303,Afternoon
12418,2012-06-06,summer,2012,not holiday,3,weekend,good,111,191,302,Afternoon
12419,2012-06-06,summer,2012,not holiday,3,weekend,good,75,225,300,Afternoon
12420,2012-06-06,summer,2012,not holiday,3,weekend,good,107,345,452,Afternoon
12421,2012-06-06,summer,2012,not holiday,3,weekend,good,72,652,724,Evening
12422,2012-06-06,summer,2012,not holiday,3,weekend,bad,94,688,782,Evening
12423,2012-06-06,summer,2012,not holiday,3,weekend,good,52,486,538,Evening
12424,2012-06-06,summer,2012,not holiday,3,weekend,good,59,349,408,Evening
12425,2012-06-06,summer,2012,not holiday,3,weekend,good,38,260,298,night
12426,2012-06-06,summer,2012,not holiday,3,weekend,good,27,221,248,night
12427,2012-06-06,summer,2012,not holiday,3,weekend,good,13,110,123,night
12428,2012-06-07,summer,2012,not holiday,4,weekend,good,9,50,59,night
12429,2012-06-07,summer,2012,not holiday,4,weekend,good,5,17,22,night
12430,2012-06-07,summer,2012,not holiday,4,weekend,good,0,12,12,night
12431,2012-06-07,summer,2012,not holiday,4,weekend,good,0,5,5,night
12432,2012-06-07,summer,2012,not holiday,4,weekend,good,0,6,6,night
12433,2012-06-07,summer,2012,not holiday,4,weekend,good,0,34,34,Morning
12434,2012-06-07,summer,2012,not holiday,4,weekend,good,5,165,170,Morning
12435,2012-06-07,summer,2012,not holiday,4,weekend,good,20,506,526,Morning
12436,2012-06-07,summer,2012,not holiday,4,weekend,good,20,661,681,Morning
12437,2012-06-07,summer,2012,not holiday,4,weekend,good,37,300,337,Morning
12438,2012-06-07,summer,2012,not holiday,4,weekend,good,56,154,210,Morning
12439,2012-06-07,summer,2012,not holiday,4,weekend,good,67,170,237,Morning
12440,2012-06-07,summer,2012,not holiday,4,weekend,good,62,274,336,Afternoon
12441,2012-06-07,summer,2012,not holiday,4,weekend,good,65,250,315,Afternoon
12442,2012-06-07,summer,2012,not holiday,4,weekend,good,67,198,265,Afternoon
12443,2012-06-07,summer,2012,not holiday,4,weekend,good,99,234,333,Afternoon
12444,2012-06-07,summer,2012,not holiday,4,weekend,good,77,389,466,Afternoon
12445,2012-06-07,summer,2012,not holiday,4,weekend,good,91,778,869,Evening
12446,2012-06-07,summer,2012,not holiday,4,weekend,good,110,703,813,Evening
12447,2012-06-07,summer,2012,not holiday,4,weekend,good,65,537,602,Evening
12448,2012-06-07,summer,2012,not holiday,4,weekend,good,76,402,478,Evening
12449,2012-06-07,summer,2012,not holiday,4,weekend,good,30,283,313,night
12450,2012-06-07,summer,2012,not holiday,4,weekend,good,35,193,228,night
12451,2012-06-07,summer,2012,not holiday,4,weekend,good,42,135,177,night
12452,2012-06-08,summer,2012,not holiday,5,weekend,good,18,59,77,night
12453,2012-06-08,summer,2012,not holiday,5,weekend,good,4,25,29,night
12454,2012-06-08,summer,2012,not holiday,5,weekend,good,2,17,19,night
12455,2012-06-08,summer,2012,not holiday,5,weekend,good,0,8,8,night
12456,2012-06-08,summer,2012,not holiday,5,weekend,good,1,9,10,night
12457,2012-06-08,summer,2012,not holiday,5,weekend,good,1,28,29,Morning
12458,2012-06-08,summer,2012,not holiday,5,weekend,good,8,131,139,Morning
12459,2012-06-08,summer,2012,not holiday,5,weekend,good,19,409,428,Morning
12460,2012-06-08,summer,2012,not holiday,5,weekend,good,37,663,700,Morning
12461,2012-06-08,summer,2012,not holiday,5,weekend,good,47,335,382,Morning
12462,2012-06-08,summer,2012,not holiday,5,weekend,good,62,187,249,Morning
12463,2012-06-08,summer,2012,not holiday,5,weekend,good,65,199,264,Morning
12464,2012-06-08,summer,2012,not holiday,5,weekend,good,89,280,369,Afternoon
12465,2012-06-08,summer,2012,not holiday,5,weekend,good,129,287,416,Afternoon
12466,2012-06-08,summer,2012,not holiday,5,weekend,good,128,245,373,Afternoon
12467,2012-06-08,summer,2012,not holiday,5,weekend,good,98,299,397,Afternoon
12468,2012-06-08,summer,2012,not holiday,5,weekend,good,111,412,523,Afternoon
12469,2012-06-08,summer,2012,not holiday,5,weekend,good,114,679,793,Evening
12470,2012-06-08,summer,2012,not holiday,5,weekend,good,147,576,723,Evening
12471,2012-06-08,summer,2012,not holiday,5,weekend,good,95,460,555,Evening
12472,2012-06-08,summer,2012,not holiday,5,weekend,good,117,291,408,Evening
12473,2012-06-08,summer,2012,not holiday,5,weekend,good,83,256,339,night
12474,2012-06-08,summer,2012,not holiday,5,weekend,good,61,230,291,night
12475,2012-06-08,summer,2012,not holiday,5,weekend,good,52,163,215,night
12476,2012-06-09,summer,2012,not holiday,6,weekday,good,54,152,206,night
12477,2012-06-09,summer,2012,not holiday,6,weekday,good,34,89,123,night
12478,2012-06-09,summer,2012,not holiday,6,weekday,good,21,68,89,night
12479,2012-06-09,summer,2012,not holiday,6,weekday,good,12,28,40,night
12480,2012-06-09,summer,2012,not holiday,6,weekday,good,2,6,8,night
12481,2012-06-09,summer,2012,not holiday,6,weekday,good,4,15,19,Morning
12482,2012-06-09,summer,2012,not holiday,6,weekday,good,17,63,80,Morning
12483,2012-06-09,summer,2012,not holiday,6,weekday,good,26,61,87,Morning
12484,2012-06-09,summer,2012,not holiday,6,weekday,good,42,202,244,Morning
12485,2012-06-09,summer,2012,not holiday,6,weekday,good,99,241,340,Morning
12486,2012-06-09,summer,2012,not holiday,6,weekday,good,168,298,466,Morning
12487,2012-06-09,summer,2012,not holiday,6,weekday,good,218,351,569,Morning
12488,2012-06-09,summer,2012,not holiday,6,weekday,good,196,335,531,Afternoon
12489,2012-06-09,summer,2012,not holiday,6,weekday,good,236,349,585,Afternoon
12490,2012-06-09,summer,2012,not holiday,6,weekday,good,239,354,593,Afternoon
12491,2012-06-09,summer,2012,not holiday,6,weekday,good,218,337,555,Afternoon
12492,2012-06-09,summer,2012,not holiday,6,weekday,good,219,315,534,Afternoon
12493,2012-06-09,summer,2012,not holiday,6,weekday,good,238,257,495,Evening
12494,2012-06-09,summer,2012,not holiday,6,weekday,good,175,276,451,Evening
12495,2012-06-09,summer,2012,not holiday,6,weekday,good,128,232,360,Evening
12496,2012-06-09,summer,2012,not holiday,6,weekday,good,125,238,363,Evening
12497,2012-06-09,summer,2012,not holiday,6,weekday,good,105,211,316,night
12498,2012-06-09,summer,2012,not holiday,6,weekday,good,63,151,214,night
12499,2012-06-09,summer,2012,not holiday,6,weekday,good,69,161,230,night
12500,2012-06-10,summer,2012,not holiday,0,weekday,good,33,125,158,night
12501,2012-06-10,summer,2012,not holiday,0,weekday,good,32,84,116,night
12502,2012-06-10,summer,2012,not holiday,0,weekday,good,17,56,73,night
12503,2012-06-10,summer,2012,not holiday,0,weekday,good,6,23,29,night
12504,2012-06-10,summer,2012,not holiday,0,weekday,good,1,9,10,night
12505,2012-06-10,summer,2012,not holiday,0,weekday,good,3,10,13,Morning
12506,2012-06-10,summer,2012,not holiday,0,weekday,good,3,27,30,Morning
12507,2012-06-10,summer,2012,not holiday,0,weekday,good,21,41,62,Morning
12508,2012-06-10,summer,2012,not holiday,0,weekday,good,59,122,181,Morning
12509,2012-06-10,summer,2012,not holiday,0,weekday,good,91,175,266,Morning
12510,2012-06-10,summer,2012,not holiday,0,weekday,good,148,265,413,Morning
12511,2012-06-10,summer,2012,not holiday,0,weekday,good,184,315,499,Morning
12512,2012-06-10,summer,2012,not holiday,0,weekday,good,173,329,502,Afternoon
12513,2012-06-10,summer,2012,not holiday,0,weekday,good,204,288,492,Afternoon
12514,2012-06-10,summer,2012,not holiday,0,weekday,good,186,314,500,Afternoon
12515,2012-06-10,summer,2012,not holiday,0,weekday,good,159,316,475,Afternoon
12516,2012-06-10,summer,2012,not holiday,0,weekday,good,173,335,508,Afternoon
12517,2012-06-10,summer,2012,not holiday,0,weekday,good,184,337,521,Evening
12518,2012-06-10,summer,2012,not holiday,0,weekday,good,164,326,490,Evening
12519,2012-06-10,summer,2012,not holiday,0,weekday,good,115,260,375,Evening
12520,2012-06-10,summer,2012,not holiday,0,weekday,good,113,250,363,Evening
12521,2012-06-10,summer,2012,not holiday,0,weekday,good,83,170,253,night
12522,2012-06-10,summer,2012,not holiday,0,weekday,good,42,117,159,night
12523,2012-06-10,summer,2012,not holiday,0,weekday,good,30,80,110,night
12524,2012-06-11,summer,2012,not holiday,1,weekend,good,8,33,41,night
12525,2012-06-11,summer,2012,not holiday,1,weekend,good,9,15,24,night
12526,2012-06-11,summer,2012,not holiday,1,weekend,good,5,12,17,night
12527,2012-06-11,summer,2012,not holiday,1,weekend,good,2,4,6,night
12528,2012-06-11,summer,2012,not holiday,1,weekend,good,0,7,7,night
12529,2012-06-11,summer,2012,not holiday,1,weekend,good,1,36,37,Morning
12530,2012-06-11,summer,2012,not holiday,1,weekend,good,8,136,144,Morning
12531,2012-06-11,summer,2012,not holiday,1,weekend,good,25,478,503,Morning
12532,2012-06-11,summer,2012,not holiday,1,weekend,good,38,613,651,Morning
12533,2012-06-11,summer,2012,not holiday,1,weekend,good,57,259,316,Morning
12534,2012-06-11,summer,2012,not holiday,1,weekend,good,52,95,147,Morning
12535,2012-06-11,summer,2012,not holiday,1,weekend,moderate,59,143,202,Morning
12536,2012-06-11,summer,2012,not holiday,1,weekend,moderate,63,198,261,Afternoon
12537,2012-06-11,summer,2012,not holiday,1,weekend,moderate,63,185,248,Afternoon
12538,2012-06-11,summer,2012,not holiday,1,weekend,moderate,66,193,259,Afternoon
12539,2012-06-11,summer,2012,not holiday,1,weekend,good,72,187,259,Afternoon
12540,2012-06-11,summer,2012,not holiday,1,weekend,moderate,87,340,427,Afternoon
12541,2012-06-11,summer,2012,not holiday,1,weekend,moderate,85,715,800,Evening
12542,2012-06-11,summer,2012,not holiday,1,weekend,moderate,105,726,831,Evening
12543,2012-06-11,summer,2012,not holiday,1,weekend,moderate,89,507,596,Evening
12544,2012-06-11,summer,2012,not holiday,1,weekend,moderate,61,333,394,Evening
12545,2012-06-11,summer,2012,not holiday,1,weekend,moderate,32,218,250,night
12546,2012-06-11,summer,2012,not holiday,1,weekend,moderate,22,142,164,night
12547,2012-06-11,summer,2012,not holiday,1,weekend,moderate,8,72,80,night
12548,2012-06-12,summer,2012,not holiday,2,weekend,moderate,2,26,28,night
12549,2012-06-12,summer,2012,not holiday,2,weekend,moderate,5,11,16,night
12550,2012-06-12,summer,2012,not holiday,2,weekend,moderate,0,6,6,night
12551,2012-06-12,summer,2012,not holiday,2,weekend,moderate,3,9,12,night
12552,2012-06-12,summer,2012,not holiday,2,weekend,bad,0,4,4,night
12553,2012-06-12,summer,2012,not holiday,2,weekend,bad,1,28,29,Morning
12554,2012-06-12,summer,2012,not holiday,2,weekend,moderate,6,130,136,Morning
12555,2012-06-12,summer,2012,not holiday,2,weekend,bad,16,287,303,Morning
12556,2012-06-12,summer,2012,not holiday,2,weekend,moderate,15,598,613,Morning
12557,2012-06-12,summer,2012,not holiday,2,weekend,moderate,31,254,285,Morning
12558,2012-06-12,summer,2012,not holiday,2,weekend,bad,29,96,125,Morning
12559,2012-06-12,summer,2012,not holiday,2,weekend,bad,8,57,65,Morning
12560,2012-06-12,summer,2012,not holiday,2,weekend,bad,19,76,95,Afternoon
12561,2012-06-12,summer,2012,not holiday,2,weekend,bad,11,48,59,Afternoon
12562,2012-06-12,summer,2012,not holiday,2,weekend,bad,12,48,60,Afternoon
12563,2012-06-12,summer,2012,not holiday,2,weekend,bad,22,94,116,Afternoon
12564,2012-06-12,summer,2012,not holiday,2,weekend,moderate,30,209,239,Afternoon
12565,2012-06-12,summer,2012,not holiday,2,weekend,moderate,56,625,681,Evening
12566,2012-06-12,summer,2012,not holiday,2,weekend,good,57,596,653,Evening
12567,2012-06-12,summer,2012,not holiday,2,weekend,good,47,444,491,Evening
12568,2012-06-12,summer,2012,not holiday,2,weekend,good,36,350,386,Evening
12569,2012-06-12,summer,2012,not holiday,2,weekend,good,41,233,274,night
12570,2012-06-12,summer,2012,not holiday,2,weekend,good,19,188,207,night
12571,2012-06-12,summer,2012,not holiday,2,weekend,bad,11,78,89,night
12572,2012-06-13,summer,2012,not holiday,3,weekend,moderate,7,27,34,night
12573,2012-06-13,summer,2012,not holiday,3,weekend,good,7,21,28,night
12574,2012-06-13,summer,2012,not holiday,3,weekend,good,0,4,4,night
12575,2012-06-13,summer,2012,not holiday,3,weekend,good,1,7,8,night
12576,2012-06-13,summer,2012,not holiday,3,weekend,good,1,9,10,night
12577,2012-06-13,summer,2012,not holiday,3,weekend,good,2,38,40,Morning
12578,2012-06-13,summer,2012,not holiday,3,weekend,good,6,188,194,Morning
12579,2012-06-13,summer,2012,not holiday,3,weekend,good,25,480,505,Morning
